Date,Natural Gas Production,Trend,Seasonal,Residual
2002-07-01,1.6757231,1.6394064645833333,0.008605612344858158,0.027711023071808474
2002-08-01,1.6417571,1.6382273187499998,0.006680904366134754,-0.003151123116134613
2002-09-01,1.5526951,1.6360623187499999,-0.06580501819592201,-0.017562200554077853
2002-10-01,1.589031,1.63356406875,0.010366542486702136,-0.054899611236701985
2002-11-01,1.5929291,1.6320451520833332,-0.012038306006205665,-0.027077746077127464
2002-12-01,1.651831,1.63031644375,0.06296008415336882,-0.04144552790336872
2003-01-01,1.6618141,1.6278567145833334,0.07525896655585104,-0.041301581139184446
2003-02-01,1.5108631,1.6261376541666666,-0.09432937045656029,-0.02094518371010637
2003-03-01,1.7095431,1.6245183416666664,0.055744336369680854,0.029280421963652818
2003-04-01,1.6368941,1.622709195833333,-0.019225290004432606,0.03341019417109945
2003-05-01,1.6714251,1.6204433624999999,0.016481935616134744,0.03449980188386538
2003-06-01,1.6185731,1.6189379458333333,-0.044700397229609945,0.04433555139627676
2003-07-01,1.6387141,1.6166986729166664,0.008605612344858158,0.013409814738475547
2003-08-01,1.6720111,1.6142937145833334,0.006680904366134754,0.051036481050531844
2003-09-01,1.6108431,1.6084191104166665,-0.06580501819592201,0.06822900777925557
2003-10-01,1.6656611,1.60266644375,0.010366542486702136,0.052628113763297756
2003-11-01,1.5924221,1.5994627562500001,-0.012038306006205665,0.00499764975620561
2003-12-01,1.6445381,1.5967840895833332,0.06296008415336882,-0.015206073736702103
2004-01-01,1.6363731,1.5951393604166664,0.07525896655585104,-0.0340252269725175
2004-02-01,1.5162241,1.5938386708333332,-0.09432937045656029,0.016714799623227167
2004-03-01,1.6469051,1.5925956312499998,0.055744336369680854,-0.0014348676196807644
2004-04-01,1.5922211,1.5912732979166666,-0.019225290004432606,0.020173092087765944
2004-05-01,1.6166431,1.5898469854166666,0.016481935616134744,0.010314178967198787
2004-06-01,1.5823281,1.5893242770833331,-0.044700397229609945,0.037704220146276834
2004-07-01,1.6305991,1.5881076729166665,0.008605612344858158,0.03388581473847527
2004-08-01,1.6165291,1.5877154854166666,0.006680904366134754,0.022132710217198558
2004-09-01,1.5151671,1.5883908395833335,-0.06580501819592201,-0.007418721387411495
2004-10-01,1.5836231,1.5894922583333333,0.010366542486702136,-0.01623570082003537
2004-11-01,1.5477541,1.5892861125,-0.012038306006205665,-0.029493706493794382
2004-12-01,1.5898891,1.5892767812499997,0.06296008415336882,-0.06234776540336859
2005-01-01,1.6006751,1.5883829895833332,0.07525896655585104,-0.06296685613918437
2005-02-01,1.4689061,1.587796802083333,-0.09432937045656029,-0.02456133162677268
2005-03-01,1.6542651,1.5869419458333331,0.055744336369680854,0.011578817796985934
2005-04-01,1.5829581,1.5860408395833332,-0.019225290004432606,0.016142550421099335
2005-05-01,1.619691,1.5863771729166665,0.016481935616134744,0.01683189146719878
2005-06-01,1.5801441,1.5866699020833333,-0.044700397229609945,0.038174595146276746
2005-07-01,1.595521,1.5872935270833333,0.008605612344858158,-0.00037813942819145754
2005-08-01,1.5876641,1.58741806875,0.006680904366134754,-0.0064348731161346425
2005-09-01,1.3734751,1.5880408187500001,-0.06580501819592201,-0.14876070055407808
2005-10-01,1.4466911,1.5887181520833331,0.010366542486702136,-0.15239359457003523
2005-11-01,1.4847161,1.5904914645833332,-0.012038306006205665,-0.0937370585771276
2005-12-01,1.5613111,1.5924626104166664,0.06296008415336882,-0.09411159457003523
2006-01-01,1.5787991,1.5944388187499998,0.07525896655585104,-0.09089868530585096
2006-02-01,1.421981,1.5968884020833332,-0.09432937045656029,-0.08057803162677293
2006-03-01,1.5987751,1.5994343375,0.055744336369680854,-0.05640357386968093
2006-04-01,1.5391531,1.6018151916666665,-0.019225290004432606,-0.04343680166223387
2006-05-01,1.5995151,1.6048657958333332,0.016481935616134744,-0.021832631449467885
2006-06-01,1.5817991,1.6078770458333331,-0.044700397229609945,0.01862245139627683
2006-07-01,1.6173261,1.6117565875,0.008605612344858158,-0.003036099844858007
2006-08-01,1.6229321,1.6153912958333334,0.006680904366134754,0.0008598998005319384
2006-09-01,1.5851121,1.6156755666666665,-0.06580501819592201,0.03524155152925547
2006-10-01,1.6418991,1.6185220249999999,0.010366542486702136,0.013010532513298055
2006-11-01,1.5830341,1.62219115,-0.012038306006205665,-0.027118743993794138
2006-12-01,1.6513831,1.6263925874999998,0.06296008415336882,-0.03796957165336853
2007-01-01,1.6189121,1.63109791875,0.07525896655585104,-0.08744478530585117
2007-02-01,1.4827261,1.635180564583333,-0.09432937045656029,-0.05812509412677272
2007-03-01,1.66851,1.6388627729166667,0.055744336369680854,-0.026097109286347626
2007-04-01,1.593641,1.6421625645833333,-0.019225290004432606,-0.029296274578900626
2007-05-01,1.6875691,1.6459196479166667,0.016481935616134744,0.025167516467198517
2007-06-01,1.6326241,1.6494562520833331,-0.044700397229609945,0.027868245146276727
2007-07-01,1.6686481,1.6534009208333331,0.008605612344858158,0.006641566821808689
2007-08-01,1.6779891,1.6578039812499998,0.006680904366134754,0.01350421438386542
2007-09-01,1.6407351,1.6644659791666665,-0.06580501819592201,0.0420741390292554
2007-10-01,1.6981731,1.6712491458333332,0.010366542486702136,0.016557411679964683
2007-11-01,1.6775411,1.6760725208333331,-0.012038306006205665,0.013506885172872537
2007-12-01,1.7391531,1.6802142083333331,0.06296008415336882,-0.0040211924867019355
2008-01-01,1.7312311,1.6843473729166665,0.07525896655585104,-0.028375239472517494
2008-02-01,1.6338041,1.6888801041666666,-0.09432937045656029,0.039253366289893815
2008-03-01,1.76911,1.6934165833333332,0.055744336369680854,0.01994908029698588
2008-04-01,1.7065021,1.6981558541666666,-0.019225290004432606,0.02757153583776604
2008-05-01,1.7630721,1.7031225833333332,0.016481935616134744,0.04346758105053207
2008-06-01,1.7268681,1.7067537708333331,-0.044700397229609945,0.06481472639627672
2008-07-01,1.8168171,1.7115444166666665,0.008605612344858158,0.09666707098847535
2008-08-01,1.7909951,1.7166630416666662,0.006680904366134754,0.06765115396719903
2008-09-01,1.5288121,1.721413520833333,-0.06580501819592201,-0.1267964026374111
2008-10-01,1.7202531,1.7269106874999998,0.010366542486702136,-0.01702412998670181
2008-11-01,1.7238721,1.7323462499999998,-0.012038306006205665,0.0035641560062058177
2008-12-01,1.7915581,1.738215395833333,0.06296008415336882,-0.00961737998670184
2009-01-01,1.826531,1.7441026249999998,0.07525896655585104,0.007169408444149067
2009-02-01,1.6648731,1.7482868124999997,-0.09432937045656029,0.01091565795656066
2009-03-01,1.8310111,1.7541475229166663,0.055744336369680854,0.021119240713652836
2009-04-01,1.7413481,1.7607258583333332,-0.019225290004432606,-0.00015246832890061096
2009-05-01,1.800031,1.7667643583333332,0.016481935616134744,0.016784706050531964
2009-06-01,1.7499011,1.7724008374999998,-0.044700397229609945,0.02220065972961016
2009-07-01,1.7848651,1.778876108333333,0.008605612344858158,-0.0026166206781912706
2009-08-01,1.799011,1.7856400479166665,0.006680904366134754,0.006690047717198633
2009-09-01,1.693251,1.7917705270833333,-0.06580501819592201,-0.03271450888741122
2009-10-01,1.7722831,1.799374133333333,0.010366542486702136,-0.03745757582003532
2009-11-01,1.7162381,1.80654371875,-0.012038306006205665,-0.07826731274379432
2009-12-01,1.7601121,1.8136216166666665,0.06296008415336882,-0.11646960082003541
2010-01-01,1.777191,1.8212080354166666,0.07525896655585104,-0.11927600197251773
2010-02-01,1.6395521,1.8272091604166667,-0.09432937045656029,-0.09332768996010646
2010-03-01,1.8165261,1.8333168520833332,0.055744336369680854,-0.0725350884530141
2010-04-01,1.7666381,1.8392247062499998,-0.019225290004432606,-0.05336131624556719
2010-05-01,1.8379181,1.8455124166666668,0.016481935616134744,-0.02407625228280151
2010-06-01,1.7560961,1.8509025208333334,-0.044700397229609945,-0.050106023603723515
2010-07-01,1.8472771,1.8569023145833332,0.008605612344858158,-0.018230826928191477
2010-08-01,1.8686261,1.8632242541666666,0.006680904366134754,-0.0012790585328013911
2010-09-01,1.8131351,1.8738432770833333,-0.06580501819592201,0.005096841112588693
2010-10-01,1.9057631,1.8819844041666667,0.010366542486702136,0.013412153346631116
2010-11-01,1.8439411,1.8886926354166667,-0.012038306006205665,-0.03271322941046088
2010-12-01,1.9331021,1.8950210541666666,0.06296008415336882,-0.024879038320035435
2011-01-01,1.9014991,1.9002523500000001,0.07525896655585104,-0.07401221655585108
2011-02-01,1.6835671,1.90477668125,-0.09432937045656029,-0.1268802107934396
2011-03-01,1.9498241,1.909923870833333,0.055744336369680854,-0.01584410720301383
2011-04-01,1.9094011,1.9160833729166664,-0.019225290004432606,0.012543017087766152
2011-05-01,1.9774171,1.9222850854166667,0.016481935616134744,0.038650078967198645
2011-06-01,1.9031751,1.92805915,-0.044700397229609945,0.0198163472296099
2011-07-01,1.9794611,1.9353741729166667,0.008605612344858158,0.03548131473847513
2011-08-01,2.0026582,1.94229871875,0.006680904366134754,0.053678576883865146
2011-09-01,1.9349981,1.94988249375,-0.06580501819592201,0.05092062444592217
2011-10-01,2.0631462,1.957382558333333,0.010366542486702136,0.09539709917996461
2011-11-01,2.0216812,1.9650576395833332,-0.012038306006205665,0.0686618664228726
2011-12-01,2.0788922,1.9725131833333331,0.06296008415336882,0.0434189325132979
2012-01-01,2.0953792,1.9799977874999999,0.07525896655585104,0.04012244594414907
2012-02-01,1.9218581,1.986994475,-0.09432937045656029,0.02919299545656026
2012-03-01,2.0622792,1.9950429770833333,0.055744336369680854,0.011491886546985679
2012-04-01,1.9900791,2.0037368958333333,-0.019225290004432606,0.005567494171099342
2012-05-01,2.0648822,2.012208564583333,0.016481935616134744,0.036191699800532065
2012-06-01,1.9855931,2.0211100666666666,-0.044700397229609945,0.009183430562943351
2012-07-01,2.1048072,2.030627652083333,0.008605612344858158,0.06557393557180899
2012-08-01,2.0944482,2.0399618625000002,0.006680904366134754,0.047805433133865004
2012-09-01,2.0385252,2.048878697916667,-0.06580501819592201,0.055451520279255165
2012-10-01,2.1110272,2.0579007000000002,0.010366542486702136,0.04275995751329772
2012-11-01,2.0458672,2.0663371770833336,-0.012038306006205665,-0.008431671077127981
2012-12-01,2.0953222,2.0748530333333335,0.06296008415336882,-0.04249091748670228
2013-01-01,2.0776332,2.084426660416667,0.07525896655585104,-0.08205242697251766
2013-02-01,1.882041,2.0940011416666664,-0.09432937045656029,-0.11763077121010604
2013-03-01,2.0780762,2.1030306854166665,0.055744336369680854,-0.08069882178634741
2013-04-01,2.0370042,2.111994354166667,-0.019225290004432606,-0.05576486416223405
2013-05-01,2.0977132,2.1204407937500003,0.016481935616134744,-0.039209529366135185
2013-06-01,2.0270562,2.1287207958333334,-0.044700397229609945,-0.05696419860372337
2013-07-01,2.1359862,2.1371660895833333,0.008605612344858158,-0.009785501928191418
2013-08-01,2.1313892,2.1451846520833335,0.006680904366134754,-0.020476356449468193
2013-09-01,2.0572722,2.1533120708333335,-0.06580501819592201,-0.030234852637411644
2013-10-01,2.1322862,2.1600197999999997,0.010366542486702136,-0.03810014248670205
2013-11-01,2.084642,2.165786633333333,-0.012038306006205665,-0.06910632732712733
2013-12-01,2.1179782,2.1719606125000004,0.06296008415336882,-0.11694249665336917
2014-01-01,2.136452,2.1775717375,0.07525896655585104,-0.11637870405585135
2014-02-01,1.9753931,2.1842722395833336,-0.09432937045656029,-0.11454976912677331
2014-03-01,2.2028542,2.19070646875,0.055744336369680854,-0.04359660511968106
2014-04-01,2.1839462,2.1970180125,-0.019225290004432606,0.006153477504432382
2014-05-01,2.2445582,2.2028012625,0.016481935616134744,0.02527500188386546
2014-06-01,2.1833682,2.208209702083333,-0.044700397229609945,0.019858895146276923
2014-07-01,2.3041212,2.2130891770833334,0.008605612344858158,0.08242641057180841
2014-08-01,2.3166682,2.217798010416667,0.006680904366134754,0.09218928521719852
2014-09-01,2.2411432,2.221802552083333,-0.06580501819592201,0.08514566611258868
2014-10-01,2.3388192,2.2256575729166665,0.010366542486702136,0.10279508459663142
2014-11-01,2.248892,2.2297133229166666,-0.012038306006205665,0.031216983089539206
2014-12-01,2.3418632,2.233751427083333,0.06296008415336882,0.045151688763298364
2015-01-01,2.3610332,2.237679802083333,0.07525896655585104,0.048094431360815953
2015-02-01,2.1431422,2.2417105145833336,-0.09432937045656029,-0.0042389441267730865
2015-03-01,2.3832422,2.2473726604166666,0.055744336369680854,0.08012520321365274
2015-04-01,2.3396572,2.2523694729166666,-0.019225290004432606,0.10651301708776603
2015-05-01,2.3828462,2.2576818687499998,0.016481935616134744,0.1086823956338654
2015-06-01,2.3006152,2.263344952083333,-0.044700397229609945,0.08197064514627705
2015-07-01,2.3848352,2.2688454937499998,0.008605612344858158,0.107384093905142
2015-08-01,2.3875492,2.274413702083333,0.006680904366134754,0.10645459355053247
2015-09-01,2.3251142,2.28075980625,-0.06580501819592201,0.11015941194592195
2015-10-01,2.3851172,2.2880867854166667,0.010366542486702136,0.08666387209663104
2015-11-01,2.2984892,2.2962956854166663,-0.012038306006205665,0.014231820589539498
2015-12-01,2.3752432,2.305215164583333,0.06296008415336882,0.0070679512632978725
2016-01-01,2.3647132,2.31339204375,0.07525896655585104,-0.02393781030585082
2016-02-01,2.2434822,2.320820045833333,-0.09432937045656029,0.016991524623227144
2016-03-01,2.3711222,2.3293420874999997,0.055744336369680854,-0.013964223869680721
2016-04-01,2.2930332,2.3364133166666665,-0.019225290004432606,-0.024154826662233918
2016-05-01,2.3424782,2.3445987541666664,0.016481935616134744,-0.0186024897828012
2016-06-01,2.2451982,2.3525555875,-0.044700397229609945,-0.06265699027039007
2016-07-01,2.339022,2.360878479166667,0.008605612344858158,-0.030462091511525045
2016-08-01,2.3204722,2.3700755625000003,0.006680904366134754,-0.05628426686613484
2016-09-01,2.2307432,2.379904708333333,-0.06580501819592201,-0.08335649013741107
2016-10-01,2.2960682,2.3903235208333333,0.010366542486702136,-0.10462186332003534
2016-11-01,2.2405432,2.4017072541666664,-0.012038306006205665,-0.1491257481604609
2016-12-01,2.2891512,2.4128004,0.06296008415336882,-0.18660928415336883
2017-01-01,2.2661952,2.423445733333333,0.07525896655585104,-0.23250949988918398
2017-02-01,2.0755152,2.4332083166666663,-0.09432937045656029,-0.26336374621010605
2017-03-01,2.3498592,2.4440743791666666,0.055744336369680854,-0.1499595155363474
2017-04-01,2.2768512,2.454179775,-0.019225290004432606,-0.1581032849955676
2017-05-01,2.3527082,2.4658110875,0.016481935616134744,-0.12958482311613495
2017-06-01,2.2988842,2.477342525,-0.044700397229609945,-0.1337579277703903
2017-07-01,2.4000122,2.4894403166666663,0.008605612344858158,-0.09803372901152455
2017-08-01,2.3986632,2.50298375625,0.006680904366134754,-0.11100146061613456
2017-09-01,2.3618852,2.516020777083333,-0.06580501819592201,-0.0883305588874108
2017-10-01,2.4839812,2.530414695833333,0.010366542486702136,-0.05680003832003514
2017-11-01,2.4786692,2.545562989583333,-0.012038306006205665,-0.05485548357712714
2017-12-01,2.5461132,2.561140033333333,0.06296008415336882,-0.07798691748670158
2018-01-01,2.5289422,2.5770863479166666,0.07525896655585104,-0.1234031144725177
2018-02-01,2.3319372,2.5901788270833332,-0.09432937045656029,-0.16391225662677292
2018-03-01,2.6119122,2.6045732875,0.055744336369680854,-0.048405423869681004
2018-04-01,2.5233652,2.6183896625,-0.019225290004432606,-0.07579917249556703
2018-05-01,2.6374592,2.628434058333333,0.016481935616134744,-0.007456793949468063
2018-06-01,2.5652962,2.640250225,-0.044700397229609945,-0.030253627770389868
2018-07-01,2.70362,2.652026041666667,0.008605612344858158,0.04298834598847498
2018-08-01,2.7581282,2.6642215416666666,0.006680904366134754,0.08722575396719848
2018-09-01,2.7129422,2.6769170625000003,-0.06580501819592201,0.10183015569592181
2018-10-01,2.8389222,2.689162141666667,0.010366542486702136,0.13939351584663082
2018-11-01,2.7953112,2.7024353708333333,-0.012038306006205665,0.10491413517287236
2018-12-01,2.8743342,2.7171007874999997,0.06296008415336882,0.0942733283466313
2019-01-01,2.8720092,2.7319350958333333,0.07525896655585104,0.06481513761081562
2019-02-01,2.6117462,2.7405854916666668,-0.09432937045656029,-0.03450992121010668
2019-03-01,2.9048132,2.754285847916667,0.055744336369680854,0.09478301571365216
2019-04-01,2.8247162,2.7679607229166665,-0.019225290004432606,0.07598076708776622
2019-05-01,2.9411492,2.782041620833333,0.016481935616134744,0.14262564355053198
2019-06-01,2.8541242,2.7949897874999996,-0.044700397229609945,0.10383480972961012
2019-07-01,2.9655292,2.8084532479166664,0.008605612344858158,0.14847033973847565
2019-08-01,3.0376343,2.8221328541666666,0.006680904366134754,0.20882054146719878
2019-09-01,2.9508912,2.8349435625,-0.06580501819592201,0.18175265569592214
2019-10-01,3.0760253,2.8482954749999996,0.010366542486702136,0.21736328251329826
2019-11-01,3.0256073,2.8603689979166664,-0.012038306006205665,0.17727660808953913
2019-12-01,3.1229413,2.8737159791666667,0.06296008415336882,0.18626523667996445
2020-01-01,3.1301363,2.88541110625,0.07525896655585104,0.1694662271941493
2020-02-01,2.8719212,2.8948268979166665,-0.09432937045656029,0.07142367253989387
2020-03-01,3.0620563,2.905732504166666,0.055744336369680854,0.10057945946365304
2020-04-01,2.9562192,2.916826464583333,-0.019225290004432606,0.0586180254210996
2020-05-01,2.8246092,2.9281866125,0.016481935616134744,-0.12005934811613471
2020-06-01,2.8123742,2.93906584375,-0.044700397229609945,-0.08199124652039014
2020-07-01,2.9042612,2.9499040583333334,0.008605612344858158,-0.05424847067819141
2020-08-01,2.9058562,2.95995108125,0.006680904366134754,-0.06077578561613448
2020-09-01,2.8401282,2.9697062916666668,-0.06580501819592201,-0.06377307347074467
2020-10-01,2.883832,2.9789727520833336,0.010366542486702136,-0.10550729457003574
2020-11-01,2.8776582,2.986935504166667,-0.012038306006205665,-0.09723899816046137
2020-12-01,2.9930912,2.9941236104166666,0.06296008415336882,-0.06399249457003561
2021-01-01,2.978242,3.00247098125,0.07525896655585104,-0.09948794780585132
2021-02-01,2.4907342,3.0096925020833334,-0.09432937045656029,-0.4246289316267732
2021-03-01,3.0074763,3.018008983333333,0.055744336369680854,-0.06627701970301386
2021-04-01,2.9332452,3.0256237354166666,-0.019225290004432606,-0.07315324541223403
2021-05-01,3.0285913,3.0336428625,0.016481935616134744,-0.021533498116134572
2021-06-01,2.9203962,3.0410364479166665,-0.044700397229609945,-0.07593985068705666
2021-07-01,3.0462583,3.0484271791666666,0.008605612344858158,-0.010774491511524906
2021-08-01,3.0552843,3.055072741666666,0.006680904366134754,-0.006469346032800782
2021-09-01,2.9767992,3.0612511812499994,-0.06580501819592201,-0.018646963054077523
2021-10-01,3.124873,3.066990577083333,0.010366542486702136,0.047515880429965095
2021-11-01,3.0581983,3.0725587854166663,-0.012038306006205665,-0.0023221794104606817
2021-12-01,3.1867683,,0.06296008415336882,
2022-01-01,3.0903083,,0.07525896655585104,
2022-02-01,2.7838952,,-0.09432937045656029,
2022-03-01,3.1353813,,0.055744336369680854,
2022-04-01,3.0558753,,-0.019225290004432606,
2022-05-01,3.1827463,,0.016481935616134744,
2022-06-01,3.0874993,,-0.044700397229609945,
2022-07-01,3.2238543,,0.008605612344858158,
2022-08-01,3.2403853,,0.006680904366134754,
2022-09-01,3.1811923,,-0.06580501819592201,
2022-10-01,3.2837123,,0.010366542486702136,
2022-11-01,3.1775233,,-0.012038306006205665,
2022-12-01,3.2193633,,0.06296008415336882,
2023-01-01,3.272683,,0.07525896655585104,
2023-02-01,2.9583792,,-0.09432937045656029,
2023-03-01,3.3040043,,0.055744336369680854,
2023-04-01,3.1902243,,-0.019225290004432606,
2023-05-01,3.3260673,,0.016481935616134744,
2023-06-01,3.2090163,,-0.044700397229609945,
2023-07-01,3.3202843,,0.008605612344858158,
2023-08-01,3.3566213,,0.006680904366134754,
2023-09-01,3.2474563,,-0.06580501819592201,
2023-10-01,3.3515163,,0.010366542486702136,
2023-11-01,3.2928813,,-0.012038306006205665,
